,subject_r,subject_pval,correct_r,correct_pval,frequency_r,frequency_pval,correct-frequency_r,correct-frequency_pval
0,-0.2801004877312043,0.0633646763427390,0.0009254174902782,0.9950742917654971,-0.2277509588456867,0.1303099118879652,-0.1283499246442075,0.3925161174821213
1,-0.2818512222139901,0.0617508481313274,-0.0020243529473657,0.9892252635494190,-0.2268377814568476,0.1318450546548612,-0.1264688818528978,0.3994717187621543
2,-0.2776647480240193,0.0656684238288157,-0.0040487224864837,0.9784524255718272,-0.2213057454207368,0.1414497934965234,-0.1274092911506582,0.3959850062385166
3,-0.2799754994000006,0.0634812260114827,-0.0117417706358487,0.9375663844874589,-0.2171806177459191,0.1489591719339467,-0.1268802834458288,0.3979440916474335
4,-0.2799754994000006,0.0634812260114827,-0.0117417706358487,0.9375663844874589,-0.2206986472117020,0.1425361261777061,-0.1297612990701676,0.3873462960543749
5,-0.2835410261864986,0.0602259495949017,-0.0100642521200231,0.9464714522339535,-0.2283599511959109,0.1292939536740403,-0.1308201670553562,0.3834953925113379
6,-0.2835410261864986,0.0602259495949017,-0.0096593427011409,0.9486219608731722,-0.2262292031986245,0.1328759795611923,-0.1308201670553562,0.3834953925113379
7,-0.2835410261864986,0.0602259495949017,-0.0079240508462643,0.9578423357139727,-0.2234318569459170,0.1376960173276218,-0.1233553553628516,0.4111481964693140
8,-0.2836036417635760,0.0601700564719863,0.0000578385766959,0.9996921413532480,-0.2234318569459170,0.1376960173276218,-0.1280559524885294,0.3935982279696228
9,-0.2815384678501050,0.0620365956193833,0.0037595251933578,0.9799912142589260,-0.2234318569459170,0.1376960173276218,-0.1280559524885294,0.3935982279696228
10,-0.2784763030421138,0.0648932117742330,0.0037595251933578,0.9799912142589260,-0.2234318569459170,0.1376960173276218,-0.1246474703255680,0.4062777804662214
11,-0.2776023354968614,0.0657283596821666,0.0048006387387890,0.9744519513575824,-0.2213664640641652,0.1413414992430903,-0.1273505090194085,0.3962024040376122
12,-0.2792882158419123,0.0641253112137024,0.0067093755632271,0.9642999136018022,-0.2213057454207368,0.1414497934965234,-0.1242950344476386,0.4076027639486959
13,-0.2781641242269950,0.0651905024887080,0.0067093755632271,0.9642999136018022,-0.2212450283829375,0.1415581493379734,-0.1257637209595154,0.4020984237021115
14,-0.2731141385313071,0.0701595023640002,0.0058996032613123,0.9686062481721098,-0.2186963559161994,0.1461649328403234,-0.1257637209595154,0.4020984237021115
15,-0.2731141385313071,0.0701595023640002,0.0068828993079352,0.9633772543662688,-0.2171806177459191,0.1489591719339467,-0.1257637209595154,0.4020984237021115
16,-0.2740482889363732,0.0692173440965641,0.0167747604771343,0.9109006897137368,-0.2131837660436373,0.1565249852476855,-0.1271741678759857,0.3968550150770086
17,-0.2736745728574940,0.0695929953428876,0.0203041301155996,0.8922599771851994,-0.2131837660436373,0.1565249852476855,-0.1211244828333270,0.4196391399529948
18,-0.2764168974652445,0.0668754401834917,0.0217507342149212,0.8846363516268334,-0.2161504771294067,0.1508816311410314,-0.1177804151586254,0.4325604259986551
19,-0.2764168974652445,0.0668754401834917,0.0168904704092326,0.9102887116350298,-0.2125787703683408,0.1576954449086366,-0.1177804151586254,0.4325604259986551
20,-0.2797880328868306,0.0636563712891914,0.0168904704092326,0.9102887116350298,-0.2125787703683408,0.1576954449086366,-0.1171353727756284,0.4350793665034982
